account_age_days,previous_orders,previous_returns,return_rate,previous_refund_count,previous_refund_amount,average_order_value,refund_to_order_ratio,orders_last_24h,returns_last_7d,returns_last_30d,refunds_last_30d,current_order_amount,current_return_amount,return_to_order_ratio,days_to_return,same_reason_count,unique_return_reasons,return_frequency,return_gap_days,high_value_return_flag,device_linked_accounts,address_linked_accounts,potentially_abusive,return_id,customer_id
45,8,0,0.0,0,0.0,5181.79,0.0,0,0,0,0,4843.42,4843.42,1.0,4,0,0,0.0,45,0,4,1,0,RET005328,CUST04433
58,19,5,0.2632,2,5892.48,6412.87,0.0484,0,2,5,2,13137.03,13137.03,1.0,13,1,5,2.5862,1,1,4,1,1,RET005329,CUST04433
55,19,3,0.1579,2,5892.48,6412.87,0.0484,0,0,3,2,746.4,746.4,1.0,9,0,3,1.6364,8,0,4,1,1,RET005330,CUST04433
47,13,1,0.0769,0,0.0,6861.62,0.0,1,1,1,0,3220.09,3220.09,1.0,2,0,1,0.6383,2,0,4,1,1,RET005331,CUST04433
60,19,7,0.3684,2,5892.48,6412.87,0.0484,0,4,7,2,2912.97,1574.1,0.5404,10,1,5,3.5,2,0,4,1,1,RET005332,CUST04433
57,19,4,0.2105,2,5892.48,6412.87,0.0484,0,1,4,2,3257.01,3257.01,1.0,7,0,4,2.1053,2,0,4,1,1,RET005333,CUST04433
79,21,9,0.4286,3,7931.9,6540.95,0.0577,0,1,6,3,13338.89,13338.89,1.0,3,0,5,3.4177,5,1,4,1,1,RET005334,CUST04433
74,20,8,0.4,3,7931.9,6201.05,0.064,0,0,8,3,2176.51,2176.51,1.0,12,3,5,3.2432,14,0,4,1,1,RET005335,CUST04433
78,14,4,0.2857,1,13377.33,6461.65,0.1479,1,1,2,1,6342.01,5108.27,0.8055,7,2,2,1.5385,2,0,1,2,1,RET005336,CUST04434
98,17,7,0.4118,4,29251.13,6722.86,0.2559,0,0,4,3,797.32,797.32,1.0,10,4,3,2.1429,14,0,1,2,1,RET005337,CUST04434
79,14,5,0.3571,1,13377.33,6461.65,0.1479,0,2,3,1,1543.27,1543.27,1.0,7,0,2,1.8987,1,0,1,2,1,RET005338,CUST04434
84,14,6,0.4286,1,13377.33,6461.65,0.1479,0,2,4,0,22064.75,9820.64,0.4451,14,3,3,2.1429,5,0,1,2,1,RET005339,CUST04434
67,7,2,0.2857,1,13377.33,7490.16,0.2551,0,0,2,1,1429.63,1429.63,1.0,6,1,2,0.8955,24,0,1,2,0,RET005340,CUST04434
98,17,7,0.4118,4,29251.13,6722.86,0.2559,0,0,4,3,8845.77,8845.77,1.0,12,0,3,2.1429,14,0,1,2,1,RET005341,CUST04434
43,6,1,0.1667,0,0.0,8500.24,0.0,0,1,1,0,24893.25,24893.25,1.0,14,0,1,0.6977,6,1,1,2,0,RET005342,CUST04434
76,13,3,0.2308,1,13377.33,6751.41,0.1524,1,0,1,1,2273.97,2273.97,1.0,5,1,2,1.1842,9,0,1,2,1,RET005343,CUST04434
37,6,0,0.0,0,0.0,8500.24,0.0,0,0,0,0,1734.91,1734.91,1.0,4,0,0,0.0,37,0,1,2,1,RET005344,CUST04434
297,3,0,0.0,0,0.0,3593.87,0.0,0,0,0,0,1974.35,1974.35,1.0,19,0,0,0.0,297,0,2,1,0,RET005345,CUST04435
273,5,0,0.0,0,0.0,4208.44,0.0,0,0,0,0,2898.69,2898.69,1.0,13,0,0,0.0,273,0,1,1,0,RET005346,CUST04440
144,3,0,0.0,0,0.0,2821.54,0.0,0,0,0,0,5212.5,5212.5,1.0,7,0,0,0.0,144,0,1,1,0,RET005347,CUST04444
270,7,0,0.0,0,0.0,2701.04,0.0,0,0,0,0,3279.58,3279.58,1.0,18,0,0,0.0,270,0,1,1,0,RET005348,CUST04447
118,15,7,0.4667,4,10283.63,4280.8,0.1602,0,1,5,3,17821.51,17821.51,1.0,8,2,6,1.7797,4,1,5,4,1,RET005349,CUST04448
92,7,2,0.2857,1,3075.25,2464.39,0.1783,1,0,1,1,1393.72,1393.72,1.0,1,0,2,0.6522,18,0,5,4,1,RET005350,CUST04448
103,11,5,0.4545,2,3872.67,2549.6,0.1381,0,2,4,2,4054.74,4054.74,1.0,10,1,5,1.4563,3,0,5,4,1,RET005351,CUST04448
74,4,1,0.25,0,0.0,2991.57,0.0,0,0,0,0,3075.25,3075.25,1.0,7,0,1,0.4054,46,0,5,4,1,RET005352,CUST04448
98,10,3,0.3,1,3075.25,2568.93,0.1197,0,1,2,1,1532.53,1532.53,1.0,13,0,3,0.9184,6,0,5,4,1,RET005353,CUST04448
100,11,4,0.3636,1,3075.25,2549.6,0.1097,1,1,3,1,2356.22,2356.22,1.0,1,0,4,1.2,2,0,5,4,1,RET005354,CUST04448
114,14,6,0.4286,4,10283.63,4461.76,0.1646,1,0,4,3,946.79,495.49,0.5233,5,0,5,1.5789,11,0,5,4,1,RET005355,CUST04448
28,2,0,0.0,0,0.0,3136.66,0.0,0,0,0,0,3151.53,3151.53,1.0,8,0,0,0.0,28,0,5,4,0,RET005356,CUST04448
67,3,0,0.0,0,0.0,6897.76,0.0,0,0,0,0,12000.0,12000.0,1.0,10,0,0,0.0,67,0,1,1,0,RET005357,CUST04453
44,9,2,0.2222,1,1005.2,4750.46,0.0235,0,0,1,1,1355.57,1355.57,1.0,8,0,2,1.3636,22,0,1,1,0,RET005358,CUST04454
4,1,0,0.0,0,0.0,19536.74,0.0,0,0,0,0,19536.74,19536.74,1.0,2,0,0,0.0,4,0,1,1,0,RET005359,CUST04454
61,12,3,0.25,2,2360.77,4300.76,0.0457,0,0,1,2,2004.6,2004.6,1.0,11,0,3,1.4754,17,0,1,1,1,RET005360,CUST04454
22,6,1,0.1667,0,0.0,6378.74,0.0,1,0,1,0,2302.34,1005.2,0.4366,4,0,1,1.3636,18,0,1,1,0,RET005361,CUST04454
152,11,4,0.3636,3,27704.48,9358.56,0.2691,0,0,1,1,6868.84,6868.84,1.0,11,1,4,0.7895,12,0,4,1,1,RET005362,CUST04457
22,3,0,0.0,0,0.0,11783.76,0.0,0,0,0,0,12902.18,12902.18,1.0,8,0,0,0.0,22,0,4,1,0,RET005363,CUST04457
140,10,3,0.3,2,26472.21,9607.53,0.2755,0,0,0,0,1232.27,1232.27,1.0,3,0,3,0.6429,60,0,4,1,1,RET005364,CUST04457
55,4,1,0.25,1,12902.18,12230.33,0.2637,0,0,0,1,13570.03,13570.03,1.0,6,0,1,0.5455,33,0,4,1,1,RET005365,CUST04457
80,6,2,0.3333,2,26472.21,9040.55,0.488,0,0,1,1,2294.79,2294.79,1.0,5,0,2,0.75,25,0,4,1,0,RET005366,CUST04457
64,3,0,0.0,0,0.0,1997.34,0.0,0,0,0,0,2730.2,2324.33,0.8513,7,0,0,0.0,64,0,1,1,0,RET005367,CUST04459
171,2,0,0.0,0,0.0,2769.22,0.0,0,0,0,0,3998.03,3998.03,1.0,4,0,0,0.0,171,0,4,4,0,RET005368,CUST04464
365,14,2,0.1429,1,3998.03,8350.38,0.0342,1,0,1,0,21422.7,21422.7,1.0,1,0,1,0.1644,29,1,4,4,0,RET005369,CUST04464
336,12,1,0.0833,1,3998.03,7047.61,0.0473,0,0,0,0,6000.0,6000.0,1.0,4,1,1,0.0893,165,0,4,4,0,RET005370,CUST04464
74,15,6,0.4,4,9148.59,5759.12,0.1059,0,2,3,2,40434.78,40434.78,1.0,11,0,4,2.4324,3,1,5,1,1,RET005371,CUST04468
77,16,7,0.4375,4,9148.59,5494.94,0.1041,0,2,4,2,3464.22,3464.22,1.0,9,2,5,2.7273,3,0,5,1,1,RET005372,CUST04468
69,15,4,0.2667,3,7435.55,5759.12,0.0861,1,0,1,1,778.6,778.6,1.0,3,1,4,1.7391,16,0,5,1,1,RET005373,CUST04468
34,8,2,0.25,2,5671.36,4141.41,0.1712,0,0,2,2,3022.61,3022.61,1.0,2,0,2,1.7647,19,0,5,1,1,RET005374,CUST04468
15,6,1,0.1667,0,0.0,4668.97,0.0,0,1,1,0,2703.86,2703.86,1.0,8,0,1,2.0,4,0,5,1,0,RET005375,CUST04468
53,11,3,0.2727,2,5671.36,3636.01,0.1418,0,0,1,1,2992.12,2992.12,1.0,8,0,3,1.6981,19,0,5,1,1,RET005376,CUST04468
11,5,0,0.0,0,0.0,5481.38,0.0,0,0,0,0,2967.5,2967.5,1.0,6,0,0,0.0,11,0,5,1,0,RET005377,CUST04468
71,15,5,0.3333,3,7435.55,5759.12,0.0861,0,1,2,1,1713.04,1713.04,1.0,4,1,4,2.1127,2,0,5,1,1,RET005378,CUST04468
148,3,1,0.3333,0,0.0,8861.68,0.0,0,0,0,0,19680.92,19680.92,1.0,29,1,1,0.2027,52,1,1,1,1,RET005379,CUST04469
96,1,0,0.0,0,0.0,2766.82,0.0,0,0,0,0,2766.82,2766.82,1.0,22,0,0,0.0,96,0,1,1,0,RET005380,CUST04469
221,3,0,0.0,0,0.0,2261.77,0.0,0,0,0,0,1248.73,1248.73,1.0,16,0,0,0.0,221,0,1,1,0,RET005381,CUST04470
52,2,0,0.0,0,0.0,511.07,0.0,0,0,0,0,360.78,360.78,1.0,23,0,0,0.0,52,0,1,1,0,RET005382,CUST04473
256,6,0,0.0,0,0.0,14112.46,0.0,0,0,0,0,30684.92,30684.92,1.0,23,0,0,0.0,256,1,1,1,0,RET005383,CUST04475
422,10,2,0.2,1,1309.56,6941.45,0.0189,0,1,2,1,1705.56,1705.56,1.0,7,1,2,0.1422,7,0,1,3,0,RET005384,CUST04477
415,8,1,0.125,1,1309.56,5230.09,0.0313,0,0,1,1,3332.38,1951.22,0.5855,3,0,1,0.0723,15,0,1,3,0,RET005385,CUST04477
400,3,0,0.0,0,0.0,4423.02,0.0,0,0,0,0,1309.56,1309.56,1.0,3,0,0,0.0,400,0,1,3,0,RET005386,CUST04477
123,9,1,0.1111,0,0.0,4919.28,0.0,1,0,0,0,15356.28,6835.86,0.4452,1,1,1,0.2439,71,0,1,1,0,RET005387,CUST04478
52,3,0,0.0,0,0.0,2347.86,0.0,1,0,0,0,1715.99,1715.99,1.0,1,0,0,0.0,52,0,1,1,0,RET005388,CUST04478
115,15,5,0.3333,2,15173.37,3982.92,0.254,1,1,2,1,4825.99,3377.54,0.6999,13,1,3,1.3043,4,0,2,1,1,RET005389,CUST04480
98,11,3,0.2727,1,1593.28,3974.66,0.0364,0,0,1,0,18205.83,13580.09,0.7459,2,0,2,0.9184,17,1,2,1,1,RET005390,CUST04480
8,1,0,0.0,0,0.0,2499.55,0.0,0,0,0,0,2499.55,2499.55,1.0,8,0,0,0.0,8,0,2,1,0,RET005391,CUST04480
81,8,2,0.25,1,1593.28,2711.06,0.0735,0,0,0,0,1994.48,1994.48,1.0,2,1,2,0.7407,58,0,2,1,0,RET005392,CUST04480
111,14,4,0.2857,2,15173.37,4219.12,0.2569,0,0,2,1,2321.82,1831.0,0.7886,8,2,3,1.0811,13,0,2,1,1,RET005393,CUST04480
23,4,1,0.25,0,0.0,2375.58,0.0,0,0,1,0,1593.28,1593.28,1.0,7,0,1,1.3043,15,0,2,1,0,RET005394,CUST04480
53,13,2,0.1538,2,46818.99,8083.03,0.4456,1,0,1,1,31712.34,31712.34,1.0,14,0,2,1.1321,26,1,1,1,1,RET005395,CUST04483
18,2,0,0.0,0,0.0,22324.98,0.0,0,0,0,0,42894.77,42894.77,1.0,9,0,0,0.0,18,0,1,1,0,RET005396,CUST04483
27,9,1,0.1111,1,42894.77,7649.08,0.6231,1,0,1,1,3924.22,3924.22,1.0,7,0,1,1.1111,9,0,1,1,1,RET005397,CUST04483
246,1,0,0.0,0,0.0,1655.0,0.0,0,0,0,0,1655.0,1655.0,1.0,14,0,0,0.0,246,0,1,1,0,RET005398,CUST04484
279,5,0,0.0,0,0.0,9963.78,0.0,0,0,0,0,620.82,620.82,1.0,9,0,0,0.0,279,0,5,1,0,RET005399,CUST04488
73,3,0,0.0,0,0.0,1453.57,0.0,0,0,0,0,1791.34,1791.34,1.0,13,0,0,0.0,73,0,1,1,0,RET005400,CUST04490
21,11,2,0.1818,1,7536.18,12815.32,0.0535,1,0,2,1,991.55,991.55,1.0,6,0,1,2.8571,11,0,1,1,1,RET005401,CUST04492
4,2,0,0.0,0,0.0,9840.44,0.0,1,0,0,0,7536.18,7536.18,1.0,4,0,0,0.0,4,0,1,1,0,RET005402,CUST04492
33,16,5,0.3125,1,7536.18,12893.57,0.0365,1,1,5,1,26409.43,26409.43,1.0,1,0,3,4.5455,3,1,1,1,1,RET005403,CUST04492
34,16,6,0.375,3,26221.87,12893.57,0.1271,0,2,6,3,1839.28,1839.28,1.0,14,0,4,5.2941,1,0,1,1,1,RET005404,CUST04492
30,14,4,0.2857,1,7536.18,12673.78,0.0425,0,1,4,1,4617.51,4617.51,1.0,12,0,2,4.0,5,0,1,1,1,RET005405,CUST04492
25,13,3,0.2308,1,7536.18,12313.19,0.0471,1,1,3,1,17694.14,17694.14,1.0,8,2,2,3.6,4,0,1,1,1,RET005406,CUST04492
36,16,7,0.4375,3,26221.87,12893.57,0.1271,0,3,6,3,17361.44,9822.04,0.5657,11,1,5,5.8333,2,0,1,1,1,RET005407,CUST04492
10,3,1,0.3333,0,0.0,11467.54,0.0,0,1,1,0,14721.73,14721.73,1.0,4,1,1,3.0,6,0,1,1,0,RET005408,CUST04492
38,9,5,0.5556,4,5293.57,6826.39,0.0862,0,0,5,4,28043.81,28043.81,1.0,7,1,4,3.9474,11,1,1,4,1,RET005409,CUST04496
47,13,7,0.5385,4,5293.57,6803.47,0.0599,0,0,6,4,4611.35,4611.35,1.0,5,1,5,4.4681,8,0,1,4,1,RET005410,CUST04496
61,16,11,0.6875,8,27624.85,7124.49,0.2423,0,0,6,6,22540.47,22540.47,1.0,10,4,6,5.4098,10,1,1,4,1,RET005411,CUST04496
67,20,12,0.6,8,27624.85,8195.37,0.1685,0,1,7,4,887.12,887.12,1.0,9,5,6,5.3731,6,0,1,4,1,RET005412,CUST04496
50,14,8,0.5714,5,6019.09,6468.88,0.0665,1,1,6,5,17256.19,17256.19,1.0,10,2,5,4.8,3,1,1,4,1,RET005413,CUST04496
79,22,15,0.6818,10,51052.44,7576.57,0.3063,0,1,7,5,996.88,523.51,0.5251,4,7,6,5.6962,7,0,1,4,1,RET005414,CUST04496
70,21,13,0.619,9,50165.32,7889.88,0.3028,1,1,6,5,1780.16,1780.16,1.0,1,1,6,5.5714,3,0,1,4,1,RET005415,CUST04496
24,7,3,0.4286,1,946.41,4637.05,0.0292,0,2,3,1,459.03,459.03,1.0,4,1,3,3.75,3,0,1,4,1,RET005416,CUST04496
51,14,9,0.6429,5,6019.09,6468.88,0.0665,0,2,7,4,3332.8,3332.8,1.0,10,0,5,5.2941,1,0,1,4,1,RET005417,CUST04496
51,14,9,0.6429,5,6019.09,6468.88,0.0665,0,2,7,4,2119.23,1257.78,0.5935,2,3,5,5.2941,1,0,1,4,1,RET005418,CUST04496
27,7,4,0.5714,1,946.41,4637.05,0.0292,0,2,4,1,3776.14,3776.14,1.0,6,0,3,4.4444,3,0,1,4,1,RET005419,CUST04496
21,6,2,0.3333,1,946.41,4780.54,0.033,1,2,2,1,184.12,184.12,1.0,4,0,2,2.8571,2,0,1,4,1,RET005420,CUST04496
39,9,6,0.6667,4,5293.57,6826.39,0.0862,0,1,6,4,934.28,725.52,0.7766,3,0,4,4.6154,1,0,1,4,1,RET005421,CUST04496
16,3,0,0.0,0,0.0,8753.33,0.0,1,0,0,0,23450.82,23450.82,1.0,13,0,0,0.0,16,1,1,4,0,RET005422,CUST04496
72,21,14,0.6667,9,50165.32,7889.88,0.3028,0,2,7,5,763.53,620.67,0.8129,7,6,6,5.8333,2,0,1,4,1,RET005423,CUST04496
19,5,1,0.2,0,0.0,5644.84,0.0,1,1,1,0,1083.02,1083.02,1.0,12,0,1,1.5789,3,0,1,4,0,RET005424,CUST04496
130,3,0,0.0,0,0.0,12676.44,0.0,0,0,0,0,35776.28,28269.54,0.7902,6,0,0,0.0,130,1,1,1,0,RET005425,CUST04499
274,1,0,0.0,0,0.0,7543.03,0.0,0,0,0,0,7543.03,7543.03,1.0,21,0,0,0.0,274,0,1,1,0,RET005426,CUST04501
375,3,1,0.3333,1,7543.03,3555.82,0.7071,0,0,0,0,1005.86,1005.86,1.0,16,0,1,0.08,101,0,1,1,0,RET005427,CUST04501
196,8,0,0.0,0,0.0,7523.09,0.0,0,0,0,0,483.17,483.17,1.0,7,0,0,0.0,196,0,1,1,0,RET005428,CUST04502
352,2,0,0.0,0,0.0,2950.16,0.0,0,0,0,0,3964.76,3964.76,1.0,6,0,0,0.0,352,0,5,1,0,RET005429,CUST04504
241,3,0,0.0,0,0.0,6301.73,0.0,0,0,0,0,2255.25,2255.25,1.0,23,0,0,0.0,241,0,1,1,0,RET005430,CUST04505
166,3,1,0.3333,1,1446.88,2507.72,0.1923,0,0,0,0,5240.75,5240.75,1.0,18,0,1,0.1807,34,1,1,1,1,RET005431,CUST04508
132,2,0,0.0,0,0.0,1141.2,0.0,0,0,0,0,1446.88,1446.88,1.0,8,0,0,0.0,132,0,1,1,0,RET005432,CUST04508
87,11,3,0.2727,2,21956.56,6588.02,0.303,1,1,2,2,2050.58,2050.58,1.0,3,0,2,1.0345,1,0,5,1,1,RET005433,CUST04512
86,10,2,0.2,2,21956.56,7164.4,0.3065,1,0,1,2,16910.47,16910.47,1.0,4,0,1,0.6977,27,1,5,1,1,RET005434,CUST04512
55,3,0,0.0,0,0.0,8951.43,0.0,0,0,0,0,22942.11,22942.11,1.0,11,0,0,0.0,55,1,5,1,0,RET005435,CUST04512
59,3,1,0.3333,0,0.0,8951.43,0.0,0,1,1,0,727.09,399.42,0.5493,9,1,1,0.5085,4,0,5,1,1,RET005436,CUST04512
244,1,0,0.0,0,0.0,1500.62,0.0,0,0,0,0,1500.62,1500.62,1.0,2,0,0,0.0,244,0,1,1,0,RET005437,CUST04513
223,2,1,0.5,0,0.0,2142.65,0.0,0,0,1,0,2563.35,1482.47,0.5783,17,1,1,0.1345,15,0,1,1,0,RET005438,CUST04515
208,2,0,0.0,0,0.0,2142.65,0.0,0,0,0,0,1721.95,1721.95,1.0,13,0,0,0.0,208,0,1,1,0,RET005439,CUST04515
336,4,2,0.5,1,1482.47,4441.34,0.0834,0,0,0,0,12450.1,12450.1,1.0,30,0,1,0.1786,113,1,1,1,1,RET005440,CUST04515
326,5,0,0.0,0,0.0,1928.68,0.0,0,0,0,0,1761.1,1761.1,1.0,23,0,0,0.0,326,0,1,1,0,RET005441,CUST04516
534,5,1,0.2,1,19155.72,11294.45,0.3392,0,0,0,0,2425.93,2425.93,1.0,5,0,1,0.0562,142,0,1,1,1,RET005442,CUST04520
392,2,0,0.0,0,0.0,12902.99,0.0,0,0,0,0,19155.72,19155.72,1.0,29,0,0,0.0,392,0,1,1,0,RET005443,CUST04520
35,3,0,0.0,0,0.0,2462.81,0.0,1,0,0,0,4504.97,4504.97,1.0,8,0,0,0.0,35,0,1,1,0,RET005444,CUST04522
223,4,0,0.0,0,0.0,5176.45,0.0,0,0,0,0,1061.14,653.42,0.6158,20,0,0,0.0,223,0,4,1,0,RET005445,CUST04523
108,17,3,0.1765,1,1485.84,7614.52,0.0115,0,0,2,1,1243.34,872.94,0.7021,9,0,1,0.8333,13,0,1,1,1,RET005446,CUST04524
108,17,3,0.1765,1,1485.84,7614.52,0.0115,0,0,2,1,4523.78,4523.78,1.0,8,0,1,0.8333,13,0,1,1,1,RET005447,CUST04524
110,18,7,0.3889,1,1485.84,7301.89,0.0113,0,4,6,1,3359.93,3359.93,1.0,10,1,4,1.9091,2,0,1,1,1,RET005448,CUST04524
113,18,8,0.4444,1,1485.84,7301.89,0.0113,0,5,7,1,2014.19,2014.19,1.0,11,4,4,2.1239,3,0,1,1,1,RET005449,CUST04524
108,17,3,0.1765,1,1485.84,7614.52,0.0115,0,0,2,1,10526.0,10526.0,1.0,10,3,1,0.8333,13,0,1,1,1,RET005450,CUST04524
108,17,3,0.1765,1,1485.84,7614.52,0.0115,0,0,2,1,1053.48,615.55,0.5843,12,0,1,0.8333,13,0,1,1,1,RET005451,CUST04524
93,5,1,0.2,0,0.0,5535.56,0.0,1,0,0,0,1485.84,1485.84,1.0,1,1,1,0.3226,79,0,1,1,0,RET005452,CUST04524
14,1,0,0.0,0,0.0,516.42,0.0,1,0,0,0,516.42,516.42,1.0,1,0,0,0.0,14,0,1,1,0,RET005453,CUST04524
137,20,10,0.5,3,3887.3,7221.27,0.0269,0,1,7,2,1734.39,1734.39,1.0,2,2,4,2.1898,3,0,1,1,1,RET005454,CUST04524
95,5,2,0.4,0,0.0,5535.56,0.0,0,1,1,0,3933.7,3933.7,1.0,5,2,1,0.6316,2,0,1,1,1,RET005455,CUST04524
134,19,9,0.4737,3,3887.3,7510.05,0.0272,0,0,6,2,11256.95,11256.95,1.0,14,1,4,2.0149,21,0,1,1,1,RET005456,CUST04524
149,7,0,0.0,0,0.0,7696.81,0.0,0,0,0,0,291.49,291.49,1.0,26,0,0,0.0,149,0,1,1,0,RET005457,CUST04525
234,5,0,0.0,0,0.0,3881.8,0.0,0,0,0,0,1716.12,1716.12,1.0,24,0,0,0.0,234,0,1,1,0,RET005458,CUST04526
244,5,1,0.2,1,1716.12,3881.8,0.0884,0,0,1,1,1691.64,1691.64,1.0,24,1,1,0.123,10,0,1,1,0,RET005459,CUST04526
89,3,0,0.0,0,0.0,1480.51,0.0,0,0,0,0,2387.93,1558.53,0.6527,18,0,0,0.0,89,0,1,1,0,RET005460,CUST04529
37,15,2,0.1333,2,5934.75,10710.03,0.0369,0,0,1,2,52929.25,52929.25,1.0,10,0,2,1.6216,9,1,1,1,1,RET005461,CUST04532
5,1,0,0.0,0,0.0,4873.06,0.0,0,0,0,0,4873.06,4873.06,1.0,2,0,0,0.0,5,0,1,1,0,RET005462,CUST04532
37,15,2,0.1333,2,5934.75,10710.03,0.0369,0,0,1,2,1606.04,1606.04,1.0,14,1,2,1.6216,9,0,1,1,1,RET005463,CUST04532
28,14,1,0.0714,1,4873.06,11431.45,0.0304,2,0,1,1,1061.69,1061.69,1.0,5,0,1,1.0714,23,0,1,1,1,RET005464,CUST04532
46,15,4,0.2667,3,7540.79,10710.03,0.0469,0,0,3,3,610.18,397.37,0.6512,14,1,3,2.6087,9,0,1,1,1,RET005465,CUST04532
104,1,0,0.0,0,0.0,827.58,0.0,0,0,0,0,827.58,827.58,1.0,14,0,0,0.0,104,0,1,1,0,RET005466,CUST04533
107,2,1,0.5,0,0.0,833.24,0.0,1,1,1,0,838.9,838.9,1.0,1,0,1,0.2804,3,0,1,1,0,RET005467,CUST04533
355,1,0,0.0,0,0.0,2120.27,0.0,0,0,0,0,2120.27,2120.27,1.0,2,0,0,0.0,355,0,1,1,0,RET005468,CUST04534
536,3,1,0.3333,1,1365.33,2293.27,0.1985,0,0,0,0,2250.24,2250.24,1.0,21,0,1,0.056,181,0,1,1,0,RET005469,CUST04534
165,3,0,0.0,0,0.0,1780.5,0.0,0,0,0,0,2472.5,2472.5,1.0,15,0,0,0.0,165,0,1,3,0,RET005470,CUST04535
23,7,2,0.2857,1,4244.69,3373.8,0.1797,1,1,2,1,2671.93,2671.93,1.0,6,1,2,2.6087,3,0,1,1,0,RET005471,CUST04536
37,11,5,0.4545,2,14342.23,4090.52,0.3187,0,1,4,1,761.05,761.05,1.0,4,0,3,4.0541,6,0,1,1,1,RET005472,CUST04536
31,10,4,0.4,1,4244.69,4423.46,0.096,0,1,4,1,14782.86,12673.01,0.8573,5,1,3,3.871,5,1,1,1,1,RET005473,CUST04536
20,5,1,0.2,1,4244.69,2279.1,0.3725,0,0,1,1,2082.05,2082.05,1.0,7,0,1,1.5,17,0,1,1,1,RET005474,CUST04536
57,14,6,0.4286,4,27776.29,5841.39,0.3396,0,0,2,3,33274.64,33274.64,1.0,11,1,4,3.1579,20,1,1,1,1,RET005475,CUST04536
3,1,0,0.0,0,0.0,4244.69,0.0,0,0,0,0,4244.69,4244.69,1.0,3,0,0,0.0,3,0,1,1,0,RET005476,CUST04536
26,9,3,0.3333,1,4244.69,3272.42,0.1441,2,2,3,1,10097.54,10097.54,1.0,6,0,2,3.4615,3,1,1,1,1,RET005477,CUST04536
115,9,4,0.4444,3,36480.26,5304.24,0.7642,1,0,2,2,1611.02,1611.02,1.0,6,0,1,1.0435,15,0,2,3,0,RET005478,CUST04538
118,10,5,0.5,3,36480.26,4935.25,0.7392,1,1,2,2,1868.94,1868.94,1.0,6,0,2,1.2712,3,0,2,3,1,RET005479,CUST04538
125,13,6,0.4615,4,38349.2,7074.68,0.417,1,1,3,2,1860.92,1860.92,1.0,11,4,3,1.44,7,0,2,3,1,RET005480,CUST04538
86,3,2,0.6667,1,1375.26,11846.06,0.0387,0,0,1,0,32861.45,32861.45,1.0,2,2,1,0.6977,8,1,2,3,1,RET005481,CUST04538
15,1,0,0.0,0,0.0,1375.26,0.0,0,0,0,0,1375.26,1375.26,1.0,12,0,0,0.0,15,0,2,3,0,RET005482,CUST04538
78,2,1,0.5,1,1375.26,1338.36,0.5138,0,0,0,0,1301.46,1301.46,1.0,2,1,1,0.3846,63,0,2,3,1,RET005483,CUST04538
100,4,3,0.75,2,34236.71,9445.43,0.9062,0,0,2,1,2243.55,2243.55,1.0,14,3,1,0.9,14,0,2,3,1,RET005484,CUST04538
9,5,0,0.0,0,0.0,2320.14,0.0,0,0,0,0,2517.15,2517.15,1.0,5,0,0,0.0,9,0,1,1,0,RET005485,CUST04540
11,5,1,0.2,0,0.0,2320.14,0.0,0,1,1,0,1687.66,1687.66,1.0,6,1,1,2.7273,2,0,1,1,0,RET005486,CUST04540
191,3,0,0.0,0,0.0,2904.44,0.0,0,0,0,0,3340.32,2244.3,0.6719,24,0,0,0.0,191,0,1,1,0,RET005487,CUST04541
12,2,0,0.0,0,0.0,2961.15,0.0,0,0,0,0,1922.31,1922.31,1.0,6,0,0,0.0,12,0,2,1,1,RET005488,CUST04546
48,7,3,0.4286,2,6120.52,8804.8,0.0993,0,0,2,1,14547.39,14547.39,1.0,5,0,2,1.875,19,0,2,1,1,RET005489,CUST04546
29,4,2,0.5,1,1523.97,5727.99,0.0665,0,1,2,1,10658.27,4596.55,0.4313,9,1,2,2.069,3,0,2,1,0,RET005490,CUST04546
97,12,6,0.5,3,20667.91,8229.34,0.2093,0,1,1,0,28980.0,28980.0,1.0,11,0,4,1.8557,2,1,2,1,1,RET005491,CUST04546
58,8,4,0.5,3,20667.91,8096.47,0.3191,0,0,2,2,3138.18,3138.18,1.0,2,2,3,2.069,10,0,2,1,1,RET005492,CUST04546
95,12,5,0.4167,3,20667.91,8229.34,0.2093,0,0,0,0,2123.56,1754.88,0.8264,2,0,3,1.5789,37,0,2,1,1,RET005493,CUST04546
26,4,1,0.25,1,1523.97,5727.99,0.0665,0,0,1,1,6331.38,6331.38,1.0,3,0,1,1.1538,14,0,2,1,0,RET005494,CUST04546
11,11,2,0.1818,1,1639.54,5404.46,0.0276,0,2,2,1,2189.36,2189.36,1.0,2,1,2,5.4545,6,0,5,4,1,RET005495,CUST04547
15,13,5,0.3846,2,3828.9,4974.71,0.0592,1,3,5,2,9415.83,9415.83,1.0,7,2,4,10.0,1,0,5,4,1,RET005496,CUST04547
14,12,4,0.3333,1,1639.54,5076.98,0.0269,0,2,4,1,1227.1,996.28,0.8119,14,0,3,8.5714,2,0,5,4,1,RET005497,CUST04547
5,6,1,0.1667,0,0.0,7113.71,0.0,1,1,1,0,1639.54,1639.54,1.0,4,0,1,6.0,1,0,5,4,0,RET005498,CUST04547
4,5,0,0.0,0,0.0,8023.32,0.0,1,0,0,0,12139.87,12139.87,1.0,2,0,0,0.0,4,0,5,4,0,RET005499,CUST04547
