refund_id,order_id,customer_id,refund_date,refund_amount,refund_status
REF003249,ORD028744,CUST04121,2026-05-17,3850.22,Processed
REF003250,ORD028749,CUST04123,2026-03-27,1565.85,Processed
REF003251,ORD028768,CUST04126,2026-07-25,2638.07,Processed
REF003252,ORD028777,CUST04128,2026-07-01,2602.92,Processed
REF003253,ORD028780,CUST04128,2026-05-31,2340.76,Processed
REF003254,ORD028782,CUST04128,2026-05-19,795.76,Processed
REF003255,ORD028786,CUST04128,2026-07-10,12017.55,Processed
REF003256,ORD028787,CUST04128,2026-07-14,2263.43,Processed
REF003257,ORD028789,CUST04128,2026-08-29,1202.55,Processed
REF003258,ORD028791,CUST04128,2026-08-26,774.03,Pending
REF003259,ORD028802,CUST04130,2026-06-10,143.93,Processed
REF003260,ORD028835,CUST04135,2026-08-20,724.3,Processed
REF003261,ORD028838,CUST04135,2026-02-06,39195.97,Processed
REF003262,ORD028839,CUST04135,2026-02-12,21350.5,Processed
REF003263,ORD028840,CUST04135,2026-05-24,1691.64,Processed
REF003264,ORD028860,CUST04138,2026-06-01,7881.51,Declined
REF003265,ORD028863,CUST04138,2026-06-19,5388.01,Processed
REF003266,ORD028881,CUST04142,2026-04-18,560.41,Processed
REF003267,ORD028890,CUST04144,2026-03-05,767.12,Processed
REF003268,ORD028912,CUST04148,2026-03-09,1921.17,Processed
REF003269,ORD028915,CUST04148,2026-09-05,6304.89,Pending
REF003270,ORD028918,CUST04149,2026-08-21,992.61,Processed
REF003271,ORD028920,CUST04149,2026-09-13,3168.0,Processed
REF003272,ORD028926,CUST04149,2026-08-30,292.07,Processed
REF003273,ORD028927,CUST04149,2026-09-01,2023.58,Processed
REF003274,ORD028939,CUST04151,2026-07-04,1793.28,Processed
REF003275,ORD028958,CUST04154,2026-09-05,2904.3,Processed
REF003276,ORD028986,CUST04159,2026-08-01,1856.73,Processed
REF003277,ORD029025,CUST04165,2026-09-09,3958.36,Pending
REF003278,ORD029058,CUST04171,2026-06-11,1044.86,Processed
REF003279,ORD029074,CUST04173,2026-05-05,1266.78,Pending
REF003280,ORD029078,CUST04173,2026-08-19,13639.72,Processed
REF003281,ORD029109,CUST04177,2026-09-23,4783.44,Processed
REF003282,ORD029111,CUST04177,2026-03-18,290.24,Processed
REF003283,ORD029114,CUST04177,2026-02-14,3804.64,Processed
REF003284,ORD029135,CUST04181,2026-07-26,295.7,Processed
REF003285,ORD029139,CUST04182,2026-07-02,1599.62,Processed
REF003286,ORD029145,CUST04184,2026-02-26,2081.43,Processed
REF003287,ORD029152,CUST04185,2026-04-15,3666.69,Processed
REF003288,ORD029159,CUST04186,2026-08-18,1621.19,Processed
REF003289,ORD029197,CUST04192,2026-07-18,3118.46,Processed
REF003290,ORD029202,CUST04193,2026-06-28,1829.54,Processed
REF003291,ORD029212,CUST04195,2026-06-21,3853.88,Processed
REF003292,ORD029217,CUST04196,2026-06-27,3916.91,Processed
REF003293,ORD029221,CUST04197,2026-07-11,385.39,Processed
REF003294,ORD029222,CUST04197,2026-07-08,1837.17,Processed
REF003295,ORD029241,CUST04200,2026-08-27,4825.04,Processed
REF003296,ORD029243,CUST04200,2026-06-30,645.06,Processed
REF003297,ORD029271,CUST04205,2026-08-06,328.6,Processed
REF003298,ORD029302,CUST04209,2026-06-10,22596.15,Processed
REF003299,ORD029303,CUST04209,2026-06-01,7410.16,Processed
REF003300,ORD029304,CUST04209,2026-07-30,2370.8,Processed
REF003301,ORD029309,CUST04210,2026-09-07,763.96,Processed
REF003302,ORD029311,CUST04210,2026-07-26,1148.07,Processed
REF003303,ORD029314,CUST04210,2026-08-18,1464.45,Processed
REF003304,ORD029317,CUST04210,2026-08-28,2675.24,Processed
REF003305,ORD029385,CUST04220,2026-08-09,21167.86,Pending
REF003306,ORD029386,CUST04220,2026-07-31,1218.62,Processed
REF003307,ORD029388,CUST04220,2026-08-08,17200.46,Processed
REF003308,ORD029389,CUST04220,2026-07-12,1973.23,Processed
REF003309,ORD029394,CUST04220,2026-09-12,918.36,Pending
REF003310,ORD029422,CUST04224,2026-01-28,3039.98,Processed
REF003311,ORD029452,CUST04230,2026-03-24,13501.54,Processed
REF003312,ORD029454,CUST04230,2026-03-21,3272.75,Processed
REF003313,ORD029455,CUST04230,2026-03-17,6136.07,Processed
REF003314,ORD029456,CUST04230,2026-03-10,8736.6,Pending
REF003315,ORD029459,CUST04230,2026-06-13,3579.27,Pending
REF003316,ORD029463,CUST04230,2026-03-14,3218.43,Processed
REF003317,ORD029494,CUST04236,2026-09-20,3291.15,Pending
REF003318,ORD029498,CUST04237,2026-07-05,1099.34,Processed
REF003319,ORD029501,CUST04238,2026-08-26,4160.03,Processed
REF003320,ORD029505,CUST04238,2026-08-14,14140.76,Processed
REF003321,ORD029514,CUST04238,2026-08-10,725.54,Pending
REF003322,ORD029517,CUST04239,2026-07-09,3384.0,Processed
REF003323,ORD029520,CUST04239,2026-06-01,1370.26,Processed
REF003324,ORD029532,CUST04241,2026-08-09,14908.58,Processed
REF003325,ORD029539,CUST04242,2026-03-19,2491.0,Declined
REF003326,ORD029540,CUST04242,2026-04-15,3907.67,Processed
REF003327,ORD029543,CUST04242,2026-04-11,5589.1,Processed
REF003328,ORD029549,CUST04242,2026-09-11,6000.0,Processed
REF003329,ORD029553,CUST04242,2026-05-12,9177.01,Processed
REF003330,ORD029596,CUST04251,2026-08-27,906.5,Processed
REF003331,ORD029598,CUST04251,2026-08-26,16606.56,Processed
REF003332,ORD029606,CUST04252,2026-03-04,17410.02,Processed
REF003333,ORD029614,CUST04253,2026-06-21,2526.92,Processed
REF003334,ORD029633,CUST04257,2026-04-19,3049.07,Processed
REF003335,ORD029646,CUST04259,2026-04-22,5350.89,Processed
REF003336,ORD029672,CUST04263,2026-05-17,1052.75,Processed
REF003337,ORD029699,CUST04268,2026-07-01,447.77,Processed
REF003338,ORD029712,CUST04270,2026-06-19,3985.4,Processed
REF003339,ORD029730,CUST04274,2026-06-27,544.76,Processed
REF003340,ORD029731,CUST04274,2026-05-03,554.52,Processed
REF003341,ORD029734,CUST04274,2026-04-21,1103.89,Processed
REF003342,ORD029739,CUST04275,2026-06-19,1387.98,Processed
REF003343,ORD029762,CUST04278,2026-09-16,1684.4,Pending
REF003344,ORD029763,CUST04278,2026-04-22,3738.68,Processed
REF003345,ORD029764,CUST04279,2026-03-25,12428.51,Processed
REF003346,ORD029789,CUST04282,2026-09-08,1613.34,Processed
REF003347,ORD029791,CUST04282,2026-08-16,30351.47,Processed
REF003348,ORD029796,CUST04282,2026-08-29,432.45,Processed
REF003349,ORD029814,CUST04284,2026-08-26,12692.61,Processed
REF003350,ORD029818,CUST04284,2026-07-21,4711.04,Processed
REF003351,ORD029842,CUST04287,2026-07-01,175.9,Processed
REF003352,ORD029844,CUST04287,2026-07-02,32562.02,Processed
REF003353,ORD029845,CUST04287,2026-08-29,750.88,Declined
REF003354,ORD029850,CUST04287,2026-08-15,2678.99,Processed
REF003355,ORD029852,CUST04287,2026-07-09,3762.92,Processed
REF003356,ORD029858,CUST04287,2026-08-09,9331.28,Processed
REF003357,ORD029860,CUST04287,2026-08-23,446.06,Declined
REF003358,ORD029885,CUST04292,2026-04-23,8992.2,Processed
REF003359,ORD029907,CUST04296,2026-07-26,179.18,Processed
REF003360,ORD029908,CUST04296,2026-09-12,55000.0,Processed
REF003361,ORD029909,CUST04296,2026-08-10,1174.93,Processed
REF003362,ORD029910,CUST04296,2026-07-27,724.01,Processed
REF003363,ORD029912,CUST04296,2026-07-30,4122.33,Processed
REF003364,ORD029917,CUST04296,2026-07-26,8000.0,Processed
REF003365,ORD029918,CUST04296,2026-09-10,803.78,Processed
REF003366,ORD029927,CUST04297,2026-08-06,1256.05,Processed
REF003367,ORD029931,CUST04297,2026-07-27,1764.79,Pending
REF003368,ORD029957,CUST04300,2026-07-31,281.44,Processed
REF003369,ORD029969,CUST04302,2026-07-22,5918.55,Processed
REF003370,ORD029971,CUST04302,2026-07-13,5248.35,Processed
REF003371,ORD029975,CUST04302,2026-07-30,350.12,Processed
REF003372,ORD029977,CUST04302,2026-07-22,4788.51,Processed
REF003373,ORD029986,CUST04302,2026-08-09,662.59,Processed
REF003374,ORD029988,CUST04302,2026-08-25,14040.99,Processed
REF003375,ORD030016,CUST04308,2026-01-21,1326.39,Processed
REF003376,ORD030025,CUST04309,2026-08-28,7950.54,Processed
REF003377,ORD030027,CUST04309,2026-09-05,776.09,Processed
REF003378,ORD030037,CUST04309,2026-07-29,2840.13,Processed
REF003379,ORD030045,CUST04311,2026-01-27,637.74,Processed
REF003380,ORD030063,CUST04314,2026-07-29,10138.04,Processed
REF003381,ORD030083,CUST04317,2026-03-08,3436.48,Processed
REF003382,ORD030091,CUST04318,2026-07-04,20980.31,Processed
REF003383,ORD030098,CUST04319,2026-04-03,55000.0,Processed
REF003384,ORD030106,CUST04320,2026-06-24,3411.93,Processed
REF003385,ORD030119,CUST04321,2026-07-09,912.15,Processed
REF003386,ORD030145,CUST04326,2026-08-09,4665.74,Processed
REF003387,ORD030147,CUST04326,2026-09-15,10499.39,Processed
REF003388,ORD030154,CUST04326,2026-08-31,2192.13,Processed
REF003389,ORD030171,CUST04330,2026-08-29,795.44,Processed
REF003390,ORD030177,CUST04330,2026-08-10,30350.6,Processed
REF003391,ORD030193,CUST04332,2026-08-18,5236.67,Processed
REF003392,ORD030214,CUST04335,2026-05-22,5113.77,Processed
REF003393,ORD030215,CUST04335,2026-04-21,2850.75,Processed
REF003394,ORD030216,CUST04335,2026-03-29,1382.91,Processed
REF003395,ORD030227,CUST04337,2026-03-04,1827.6,Processed
REF003396,ORD030228,CUST04337,2026-02-19,25554.59,Pending
REF003397,ORD030230,CUST04337,2026-03-05,1585.36,Declined
REF003398,ORD030231,CUST04337,2026-03-01,5426.63,Processed
REF003399,ORD030232,CUST04337,2026-03-07,3855.66,Processed
REF003400,ORD030237,CUST04337,2026-08-11,5827.85,Processed
REF003401,ORD030257,CUST04341,2026-08-26,535.45,Processed
REF003402,ORD030278,CUST04344,2026-06-08,864.11,Processed
REF003403,ORD030282,CUST04344,2026-07-05,20043.3,Processed
REF003404,ORD030302,CUST04347,2026-06-22,4673.99,Processed
REF003405,ORD030305,CUST04347,2026-05-04,679.48,Declined
REF003406,ORD030318,CUST04349,2026-08-11,10580.92,Processed
REF003407,ORD030321,CUST04349,2026-09-11,2121.27,Pending
REF003408,ORD030327,CUST04351,2026-08-30,920.17,Processed
REF003409,ORD030331,CUST04351,2026-08-24,1592.27,Processed
REF003410,ORD030339,CUST04352,2026-03-11,566.61,Processed
REF003411,ORD030411,CUST04362,2026-05-18,24909.34,Processed
REF003412,ORD030431,CUST04363,2026-08-11,5002.0,Processed
REF003413,ORD030437,CUST04364,2026-07-19,3474.53,Processed
REF003414,ORD030441,CUST04364,2026-09-07,2858.62,Processed
REF003415,ORD030447,CUST04364,2026-08-18,242.1,Processed
REF003416,ORD030468,CUST04369,2026-06-02,1375.07,Pending
REF003417,ORD030490,CUST04372,2026-05-21,2649.98,Processed
REF003418,ORD030506,CUST04375,2026-09-07,3094.34,Processed
REF003419,ORD030529,CUST04380,2026-03-17,14930.92,Processed
REF003420,ORD030536,CUST04381,2026-07-26,2174.27,Processed
REF003421,ORD030546,CUST04383,2026-01-20,15713.43,Processed
REF003422,ORD030554,CUST04383,2026-04-08,1954.14,Processed
REF003423,ORD030561,CUST04383,2026-04-09,1645.54,Processed
REF003424,ORD030562,CUST04384,2026-07-01,1413.65,Processed
REF003425,ORD030565,CUST04384,2026-08-21,3686.82,Processed
REF003426,ORD030569,CUST04384,2026-08-21,2051.38,Declined
REF003427,ORD030574,CUST04384,2026-06-27,723.56,Declined
REF003428,ORD030577,CUST04384,2026-05-16,328.1,Pending
REF003429,ORD030594,CUST04388,2026-04-26,3348.34,Pending
REF003430,ORD030601,CUST04389,2026-09-27,448.72,Pending
REF003431,ORD030604,CUST04390,2026-08-11,30393.32,Pending
REF003432,ORD030613,CUST04391,2026-08-04,884.96,Processed
REF003433,ORD030628,CUST04395,2026-08-13,3021.01,Pending
REF003434,ORD030635,CUST04396,2026-08-01,915.11,Processed
REF003435,ORD030649,CUST04398,2026-03-26,1871.17,Processed
REF003436,ORD030652,CUST04398,2026-03-09,400.0,Processed
REF003437,ORD030656,CUST04398,2026-06-18,2793.61,Processed
REF003438,ORD030670,CUST04400,2026-02-23,6393.51,Pending
REF003439,ORD030681,CUST04402,2026-02-23,735.99,Processed
REF003440,ORD030694,CUST04404,2026-02-24,5741.08,Processed
REF003441,ORD030699,CUST04405,2026-07-12,1544.26,Processed
REF003442,ORD030706,CUST04405,2026-07-13,1040.02,Processed
REF003443,ORD030724,CUST04408,2026-07-20,5466.57,Processed
REF003444,ORD030731,CUST04408,2026-07-11,1418.0,Processed
REF003445,ORD030733,CUST04409,2026-06-07,954.9,Processed
REF003446,ORD030735,CUST04409,2026-06-12,1617.7,Processed
REF003447,ORD030745,CUST04409,2026-04-18,1596.76,Pending
REF003448,ORD030753,CUST04410,2026-07-29,1567.1,Processed
REF003449,ORD030758,CUST04412,2026-08-25,18881.47,Pending
REF003450,ORD030778,CUST04415,2026-06-17,1436.01,Processed
REF003451,ORD030789,CUST04415,2026-07-28,17881.1,Processed
REF003452,ORD030796,CUST04415,2026-07-06,26855.83,Processed
REF003453,ORD030797,CUST04415,2026-07-28,1904.68,Processed
REF003454,ORD030806,CUST04417,2026-03-09,460.34,Pending
REF003455,ORD030829,CUST04422,2026-07-13,982.73,Processed
REF003456,ORD030830,CUST04422,2026-06-27,2092.86,Processed
REF003457,ORD030836,CUST04422,2026-08-29,6171.46,Processed
REF003458,ORD030837,CUST04422,2026-06-23,17593.35,Processed
REF003459,ORD030838,CUST04422,2026-07-03,1377.59,Processed
REF003460,ORD030841,CUST04422,2026-08-23,25996.32,Processed
REF003461,ORD030842,CUST04422,2026-09-07,2792.43,Pending
REF003462,ORD030859,CUST04426,2026-08-10,1327.5,Processed
REF003463,ORD030861,CUST04426,2026-07-03,1980.37,Processed
REF003464,ORD030862,CUST04426,2026-08-09,26753.24,Processed
REF003465,ORD030869,CUST04426,2026-09-09,1478.86,Pending
REF003466,ORD030871,CUST04426,2026-09-10,2692.23,Processed
REF003467,ORD030887,CUST04429,2026-07-10,1207.88,Processed
REF003468,ORD030895,CUST04429,2026-08-21,902.61,Processed
REF003469,ORD030917,CUST04433,2026-07-20,2039.42,Pending
REF003470,ORD030918,CUST04433,2026-07-07,1049.06,Processed
REF003471,ORD030921,CUST04433,2026-07-08,4843.42,Pending
REF003472,ORD030933,CUST04433,2026-08-03,2176.51,Processed
REF003473,ORD030937,CUST04434,2026-08-21,5108.27,Processed
REF003474,ORD030941,CUST04434,2026-08-26,944.89,Declined
REF003475,ORD030942,CUST04434,2026-08-29,9820.64,Processed
REF003476,ORD030948,CUST04434,2026-07-15,13377.33,Processed
REF003477,ORD030954,CUST04435,2026-04-06,1974.35,Processed
REF003478,ORD030986,CUST04440,2026-09-17,2898.69,Processed
REF003479,ORD031013,CUST04444,2026-08-10,5212.5,Processed
REF003480,ORD031028,CUST04447,2026-08-30,3279.58,Processed
REF003481,ORD031029,CUST04448,2026-09-08,17821.51,Pending
REF003482,ORD031033,CUST04448,2026-08-22,4054.74,Processed
REF003483,ORD031035,CUST04448,2026-07-20,3075.25,Declined
REF003484,ORD031036,CUST04448,2026-08-13,797.42,Processed
REF003485,ORD031037,CUST04448,2026-08-23,2356.22,Processed
REF003486,ORD031039,CUST04448,2026-08-31,495.49,Processed
REF003487,ORD031070,CUST04453,2026-05-02,12000.0,Processed
REF003488,ORD031077,CUST04454,2026-08-19,1355.57,Declined
REF003489,ORD031081,CUST04454,2026-08-06,1005.2,Processed
REF003490,ORD031100,CUST04457,2026-06-27,5063.3,Processed
REF003491,ORD031103,CUST04457,2026-02-22,12902.18,Declined
REF003492,ORD031105,CUST04457,2026-06-21,1232.27,Processed
REF003493,ORD031106,CUST04457,2026-03-30,13570.03,Declined
REF003494,ORD031117,CUST04459,2026-03-04,1306.71,Processed
REF003495,ORD031145,CUST04464,2026-03-01,3998.03,Processed
REF003496,ORD031178,CUST04468,2026-08-29,40434.78,Pending
REF003497,ORD031188,CUST04468,2026-07-08,2703.86,Processed
REF003498,ORD031191,CUST04468,2026-08-10,1764.19,Processed
REF003499,ORD031192,CUST04468,2026-06-28,2967.5,Processed
REF003500,ORD031194,CUST04468,2026-08-23,1713.04,Processed
REF003501,ORD031196,CUST04469,2026-07-15,19680.92,Processed
REF003502,ORD031202,CUST04470,2026-02-13,1248.73,Processed
REF003503,ORD031222,CUST04473,2026-02-06,227.94,Processed
REF003504,ORD031245,CUST04477,2026-08-04,1705.56,Pending
REF003505,ORD031254,CUST04477,2026-07-11,1309.56,Pending
REF003506,ORD031256,CUST04478,2026-08-12,5784.63,Pending
REF003507,ORD031272,CUST04480,2026-08-27,3377.54,Processed
REF003508,ORD031275,CUST04480,2026-08-09,13580.09,Processed
REF003509,ORD031286,CUST04480,2026-09-01,1831.0,Pending
REF003510,ORD031287,CUST04480,2026-06-02,1593.28,Processed
REF003511,ORD031304,CUST04483,2026-08-24,31712.34,Processed
REF003512,ORD031305,CUST04483,2026-07-17,42894.77,Declined
REF003513,ORD031307,CUST04483,2026-07-31,3924.22,Processed
REF003514,ORD031365,CUST04492,2026-09-01,991.55,Pending
REF003515,ORD031366,CUST04492,2026-08-14,7536.18,Processed
REF003516,ORD031367,CUST04492,2026-09-08,26409.43,Processed
REF003517,ORD031369,CUST04492,2026-09-14,958.98,Pending
REF003518,ORD031376,CUST04492,2026-09-01,17694.14,Processed
REF003519,ORD031377,CUST04492,2026-09-15,5645.04,Processed
REF003520,ORD031391,CUST04496,2026-08-20,22540.47,Pending
REF003521,ORD031393,CUST04496,2026-08-30,887.12,Pending
REF003522,ORD031394,CUST04496,2026-08-07,17256.19,Processed
REF003523,ORD031398,CUST04496,2026-07-14,427.82,Processed
REF003524,ORD031399,CUST04496,2026-08-09,3091.79,Declined
REF003525,ORD031400,CUST04496,2026-08-04,1257.78,Processed
REF003526,ORD031401,CUST04496,2026-07-12,3776.14,Processed
REF003527,ORD031402,CUST04496,2026-07-16,143.2,Processed
REF003528,ORD031403,CUST04496,2026-07-31,725.52,Processed
REF003529,ORD031409,CUST04496,2026-07-03,946.41,Processed
REF003530,ORD031422,CUST04499,2026-04-28,14275.58,Processed
REF003531,ORD031435,CUST04501,2026-03-19,7543.03,Processed
REF003532,ORD031443,CUST04502,2026-08-30,483.17,Declined
REF003533,ORD031451,CUST04504,2026-03-11,3964.76,Pending
REF003534,ORD031457,CUST04505,2026-07-09,2255.25,Processed
REF003535,ORD031466,CUST04508,2026-03-04,5240.75,Processed
REF003536,ORD031471,CUST04508,2026-01-31,1446.88,Processed
REF003537,ORD031488,CUST04512,2026-07-07,1585.09,Processed
REF003538,ORD031489,CUST04512,2026-07-08,16910.47,Processed
REF003539,ORD031503,CUST04512,2026-06-16,21730.14,Processed
REF003540,ORD031504,CUST04512,2026-06-16,226.42,Processed
REF003541,ORD031516,CUST04515,2026-02-09,1482.47,Processed
REF003542,ORD031520,CUST04515,2026-05-30,12450.1,Processed
REF003543,ORD031526,CUST04516,2026-07-06,1761.1,Processed
REF003544,ORD031544,CUST04520,2026-08-19,1608.0,Processed
REF003545,ORD031546,CUST04520,2026-04-10,19155.72,Pending
REF003546,ORD031559,CUST04522,2026-06-02,4504.97,Pending
REF003547,ORD031569,CUST04524,2026-08-07,1785.91,Processed
REF003548,ORD031576,CUST04524,2026-08-04,615.55,Processed
REF003549,ORD031578,CUST04524,2026-07-20,1485.84,Processed
REF003550,ORD031581,CUST04524,2026-09-04,1734.39,Processed
REF003551,ORD031589,CUST04525,2026-09-25,291.49,Processed
REF003552,ORD031598,CUST04526,2026-06-07,1716.12,Processed
REF003553,ORD031600,CUST04526,2026-06-22,1691.64,Processed
REF003554,ORD031611,CUST04529,2026-05-05,1558.53,Processed
REF003555,ORD031631,CUST04532,2026-08-08,4873.06,Processed
REF003556,ORD031634,CUST04532,2026-08-30,1606.04,Processed
REF003557,ORD031636,CUST04532,2026-08-27,1061.69,Processed
REF003558,ORD031640,CUST04532,2026-09-08,397.37,Processed
REF003559,ORD031651,CUST04534,2026-03-07,1365.33,Processed
REF003560,ORD031652,CUST04534,2026-09-08,2250.24,Processed
REF003561,ORD031657,CUST04535,2026-07-25,2472.5,Pending
REF003562,ORD031664,CUST04536,2026-08-29,761.05,Processed
REF003563,ORD031665,CUST04536,2026-08-25,12673.01,Processed
REF003564,ORD031668,CUST04536,2026-09-17,33274.64,Pending
REF003565,ORD031672,CUST04536,2026-07-19,4244.69,Processed
REF003566,ORD031674,CUST04536,2026-08-16,10097.54,Processed
REF003567,ORD031680,CUST04538,2026-05-24,1611.02,Processed
REF003568,ORD031682,CUST04538,2026-05-19,1868.94,Processed
REF003569,ORD031685,CUST04538,2026-06-01,1860.92,Processed
REF003570,ORD031690,CUST04538,2026-04-16,32861.45,Processed
REF003571,ORD031691,CUST04538,2026-02-11,1375.26,Processed
REF003572,ORD031694,CUST04538,2026-05-07,2243.55,Processed
REF003573,ORD031704,CUST04540,2026-08-24,2517.15,Processed
REF003574,ORD031705,CUST04540,2026-08-25,1687.66,Processed
REF003575,ORD031714,CUST04541,2026-06-06,2244.3,Processed
REF003576,ORD031735,CUST04546,2026-05-29,1523.97,Processed
REF003577,ORD031736,CUST04546,2026-07-04,14547.39,Processed
REF003578,ORD031737,CUST04546,2026-06-19,4596.55,Declined
REF003579,ORD031742,CUST04546,2026-08-29,1754.88,Processed
REF003580,ORD031748,CUST04547,2026-08-26,2189.36,Processed
REF003581,ORD031749,CUST04547,2026-08-30,8700.4,Processed
REF003582,ORD031753,CUST04547,2026-08-18,1639.54,Processed
REF003583,ORD031754,CUST04547,2026-08-28,12139.87,Processed
REF003584,ORD031760,CUST04547,2026-09-19,17027.8,Processed
REF003585,ORD031761,CUST04547,2026-09-11,5031.76,Pending
REF003586,ORD031762,CUST04547,2026-09-04,1861.23,Pending
REF003587,ORD031773,CUST04550,2026-03-24,1075.99,Processed
REF003588,ORD031779,CUST04550,2026-01-30,1119.09,Processed
REF003589,ORD031781,CUST04551,2026-03-19,1671.82,Declined
REF003590,ORD031786,CUST04551,2026-02-09,2063.67,Pending
REF003591,ORD031791,CUST04552,2026-09-02,3378.57,Processed
REF003592,ORD031798,CUST04554,2026-08-08,5456.39,Processed
REF003593,ORD031809,CUST04556,2026-05-03,960.55,Processed
REF003594,ORD031826,CUST04559,2026-07-21,2186.21,Processed
REF003595,ORD031828,CUST04560,2026-04-12,1623.07,Processed
REF003596,ORD031845,CUST04563,2026-01-19,3467.23,Processed
REF003597,ORD031854,CUST04565,2026-08-19,2228.53,Pending
REF003598,ORD031862,CUST04565,2026-09-02,24385.9,Pending
REF003599,ORD031863,CUST04565,2026-08-14,27198.27,Processed
REF003600,ORD031872,CUST04566,2026-02-14,1512.92,Pending
REF003601,ORD031889,CUST04569,2026-03-15,3681.18,Processed
REF003602,ORD031897,CUST04571,2026-06-16,4065.87,Processed
REF003603,ORD031903,CUST04571,2026-03-20,2932.22,Processed
REF003604,ORD031914,CUST04572,2026-08-14,2769.19,Processed
REF003605,ORD031942,CUST04576,2026-09-11,1020.82,Processed
REF003606,ORD031957,CUST04578,2026-09-15,864.65,Processed
REF003607,ORD031959,CUST04578,2026-08-10,3184.49,Pending
REF003608,ORD031969,CUST04580,2026-08-04,948.24,Processed
REF003609,ORD031970,CUST04580,2026-07-18,4671.42,Processed
REF003610,ORD031976,CUST04580,2026-07-16,1742.45,Processed
REF003611,ORD031977,CUST04580,2026-07-20,1433.36,Processed
REF003612,ORD031990,CUST04582,2026-08-21,7120.25,Processed
REF003613,ORD031992,CUST04582,2026-09-07,1206.29,Processed
REF003614,ORD031993,CUST04582,2026-09-12,1309.02,Pending
REF003615,ORD032000,CUST04582,2026-07-20,601.56,Pending
REF003616,ORD032002,CUST04582,2026-09-01,2631.19,Pending
REF003617,ORD032005,CUST04583,2026-04-19,1944.71,Processed
REF003618,ORD032013,CUST04584,2026-09-02,11297.5,Pending
REF003619,ORD032016,CUST04584,2026-08-18,22215.18,Processed
REF003620,ORD032027,CUST04587,2026-05-02,3263.39,Processed
REF003621,ORD032030,CUST04587,2026-05-15,1529.6,Processed
REF003622,ORD032032,CUST04587,2026-05-04,13380.53,Processed
REF003623,ORD032038,CUST04587,2026-03-25,11184.28,Processed
REF003624,ORD032058,CUST04591,2026-06-17,8099.36,Pending
REF003625,ORD032063,CUST04591,2026-06-13,27201.03,Processed
REF003626,ORD032105,CUST04596,2026-08-15,13395.86,Processed
REF003627,ORD032107,CUST04596,2026-08-28,815.97,Processed
REF003628,ORD032110,CUST04596,2026-08-03,25708.38,Processed
REF003629,ORD032118,CUST04598,2026-04-19,446.14,Processed
REF003630,ORD032127,CUST04599,2026-01-26,683.41,Processed
REF003631,ORD032154,CUST04604,2026-07-09,2911.69,Pending
REF003632,ORD032155,CUST04604,2026-08-19,587.94,Processed
REF003633,ORD032170,CUST04607,2026-07-01,7700.82,Processed
REF003634,ORD032171,CUST04607,2026-07-14,552.71,Processed
REF003635,ORD032172,CUST04607,2026-08-28,638.6,Declined
REF003636,ORD032176,CUST04607,2026-08-28,1358.24,Processed
REF003637,ORD032178,CUST04607,2026-08-09,14950.68,Processed
REF003638,ORD032180,CUST04607,2026-07-14,1336.35,Processed
REF003639,ORD032181,CUST04607,2026-07-28,512.65,Processed
REF003640,ORD032183,CUST04607,2026-08-20,5323.89,Processed
REF003641,ORD032198,CUST04609,2026-07-26,4000.0,Processed
REF003642,ORD032202,CUST04609,2026-05-08,1070.12,Processed
REF003643,ORD032232,CUST04615,2026-09-11,3651.76,Pending
REF003644,ORD032260,CUST04620,2026-04-25,572.18,Processed
REF003645,ORD032268,CUST04620,2026-05-01,1303.93,Processed
REF003646,ORD032272,CUST04620,2026-04-11,2085.39,Declined
REF003647,ORD032299,CUST04625,2026-08-29,1121.59,Processed
REF003648,ORD032300,CUST04625,2026-07-20,859.12,Processed
REF003649,ORD032301,CUST04625,2026-07-10,1129.31,Pending
REF003650,ORD032302,CUST04625,2026-06-07,27293.48,Pending
REF003651,ORD032305,CUST04625,2026-05-31,2217.06,Processed
REF003652,ORD032328,CUST04629,2026-07-09,23788.55,Processed
REF003653,ORD032342,CUST04630,2026-07-30,1784.0,Processed
REF003654,ORD032345,CUST04630,2026-05-28,1272.53,Processed
REF003655,ORD032352,CUST04631,2026-03-04,531.38,Processed
REF003656,ORD032361,CUST04632,2026-06-28,1805.17,Pending
REF003657,ORD032366,CUST04632,2026-08-25,517.33,Processed
REF003658,ORD032367,CUST04632,2026-08-02,16235.79,Pending
REF003659,ORD032369,CUST04632,2026-05-30,2068.06,Processed
REF003660,ORD032372,CUST04632,2026-06-07,18060.03,Processed
REF003661,ORD032374,CUST04632,2026-06-22,1691.26,Processed
REF003662,ORD032432,CUST04644,2026-09-03,1020.97,Processed
REF003663,ORD032459,CUST04649,2026-05-09,714.94,Processed
REF003664,ORD032464,CUST04649,2026-08-09,7619.19,Processed
REF003665,ORD032466,CUST04649,2026-09-09,1923.07,Processed
REF003666,ORD032469,CUST04650,2026-08-26,672.49,Processed
REF003667,ORD032478,CUST04652,2026-05-21,7985.65,Processed
REF003668,ORD032480,CUST04652,2026-08-05,1261.79,Processed
REF003669,ORD032485,CUST04652,2026-04-27,13663.96,Declined
REF003670,ORD032490,CUST04652,2026-06-15,2124.41,Processed
REF003671,ORD032492,CUST04652,2026-08-21,814.22,Processed
REF003672,ORD032494,CUST04652,2026-06-12,2121.47,Processed
REF003673,ORD032497,CUST04653,2026-07-20,18830.36,Processed
