customer_id,signup_date,account_age_days,device_id,address_id,city,customer_segment
CUST03792,2026-01-17,227,DEV03515,ADDR00021,Hyderabad,regular
CUST03793,2026-04-26,128,DEV03516,ADDR03577,Hyderabad,new
CUST03794,2026-05-17,107,DEV03517,ADDR03578,Kochi,regular
CUST03795,2025-06-13,445,DEV00057,ADDR03579,Lucknow,regular
CUST03796,2026-05-25,99,DEV03518,ADDR03580,Indore,regular
CUST03797,2026-04-01,153,DEV03519,ADDR03581,Chennai,new
CUST03798,2026-05-26,98,DEV03520,ADDR03582,Hyderabad,regular
CUST03799,2025-12-23,252,DEV00006,ADDR03583,Jaipur,regular
CUST03800,2026-05-23,101,DEV03521,ADDR03584,Pune,occasional
CUST03801,2025-11-09,296,DEV00136,ADDR03585,Bangalore,premium
CUST03802,2025-11-01,304,DEV03522,ADDR00103,Mumbai,premium
CUST03803,2025-12-19,256,DEV03523,ADDR03586,Kolkata,regular
CUST03804,2026-04-28,126,DEV03524,ADDR00049,Mumbai,regular
CUST03805,2025-06-19,439,DEV03525,ADDR03587,Mumbai,regular
CUST03806,2026-01-27,217,DEV03526,ADDR00012,Kolkata,regular
CUST03807,2025-10-24,312,DEV00043,ADDR00111,Lucknow,regular
CUST03808,2025-09-28,338,DEV03527,ADDR03588,Mumbai,premium
CUST03809,2025-08-14,383,DEV03528,ADDR00058,Surat,regular
CUST03810,2025-07-29,399,DEV03529,ADDR03589,Jaipur,occasional
CUST03811,2026-04-24,130,DEV03530,ADDR03590,Pune,regular
CUST03812,2026-04-11,143,DEV03531,ADDR03591,Bangalore,regular
CUST03813,2025-05-26,463,DEV03532,ADDR03592,Chennai,premium
CUST03814,2026-04-19,135,DEV03533,ADDR03593,Delhi,premium
CUST03815,2025-06-20,438,DEV03534,ADDR03594,Bangalore,regular
CUST03816,2025-07-14,414,DEV03535,ADDR00008,Delhi,occasional
CUST03817,2025-08-09,388,DEV03536,ADDR03595,Pune,regular
CUST03818,2025-04-27,492,DEV03537,ADDR03596,Delhi,occasional
CUST03819,2026-06-05,88,DEV03538,ADDR00057,Bangalore,new
CUST03820,2025-12-24,251,DEV03539,ADDR03597,Mumbai,regular
CUST03821,2026-04-14,140,DEV03540,ADDR03598,Kochi,regular
CUST03822,2025-08-12,385,DEV03541,ADDR03599,Chandigarh,regular
CUST03823,2025-07-24,404,DEV03542,ADDR03600,Delhi,occasional
CUST03824,2025-06-12,446,DEV03543,ADDR03601,Chandigarh,regular
CUST03825,2025-06-28,430,DEV03544,ADDR03602,Hyderabad,premium
CUST03826,2025-10-04,332,DEV03545,ADDR03603,Lucknow,regular
CUST03827,2026-03-01,184,DEV03546,ADDR03604,Hyderabad,occasional
CUST03828,2026-01-20,224,DEV03547,ADDR03605,Delhi,regular
CUST03829,2026-03-29,156,DEV03548,ADDR03606,Kochi,regular
CUST03830,2025-07-13,415,DEV03549,ADDR03607,Lucknow,regular
CUST03831,2025-05-22,467,DEV03550,ADDR03608,Pune,premium
CUST03832,2025-07-23,405,DEV00096,ADDR03609,Hyderabad,regular
CUST03833,2025-12-18,257,DEV03551,ADDR03610,Surat,new
CUST03834,2025-06-30,428,DEV03552,ADDR03611,Hyderabad,occasional
CUST03835,2026-07-18,45,DEV03553,ADDR03612,Chennai,occasional
CUST03836,2025-05-07,482,DEV03554,ADDR03613,Lucknow,occasional
CUST03837,2025-09-26,340,DEV03555,ADDR03614,Bangalore,regular
CUST03838,2025-07-02,426,DEV03556,ADDR03615,Chennai,occasional
CUST03839,2026-04-25,129,DEV03557,ADDR03616,Hyderabad,occasional
CUST03840,2025-04-19,500,DEV03558,ADDR03617,Bangalore,regular
CUST03841,2025-08-30,367,DEV03559,ADDR03618,Mumbai,regular
CUST03842,2025-07-16,412,DEV03560,ADDR03619,Jaipur,regular
CUST03843,2025-05-11,478,DEV03561,ADDR03620,Chandigarh,occasional
CUST03844,2025-12-16,259,DEV03562,ADDR03621,Hyderabad,regular
CUST03845,2025-07-27,401,DEV03563,ADDR03622,Delhi,regular
CUST03846,2025-10-04,332,DEV03564,ADDR00156,Kochi,regular
CUST03847,2025-08-08,389,DEV03565,ADDR00104,Mumbai,regular
CUST03848,2026-05-30,94,DEV03566,ADDR03623,Indore,occasional
CUST03849,2026-05-27,97,DEV00002,ADDR03624,Ahmedabad,regular
CUST03850,2025-04-13,506,DEV03567,ADDR03625,Hyderabad,regular
CUST03851,2025-06-30,428,DEV03568,ADDR03626,Bangalore,regular
CUST03852,2025-04-02,517,DEV03569,ADDR03627,Chandigarh,regular
CUST03853,2025-03-28,522,DEV03570,ADDR03628,Jaipur,regular
CUST03854,2025-05-02,487,DEV03571,ADDR03629,Delhi,occasional
CUST03855,2025-07-08,420,DEV03572,ADDR03630,Mumbai,occasional
CUST03856,2025-03-08,542,DEV03573,ADDR03631,Lucknow,regular
CUST03857,2025-03-29,521,DEV03574,ADDR03632,Delhi,regular
CUST03858,2026-04-06,148,DEV00067,ADDR03633,Jaipur,regular
CUST03859,2025-06-20,438,DEV03575,ADDR03634,Chennai,regular
CUST03860,2025-04-09,510,DEV03576,ADDR03635,Mumbai,regular
CUST03861,2025-04-15,504,DEV03577,ADDR03636,Mumbai,regular
CUST03862,2025-08-02,395,DEV03578,ADDR03637,Chennai,occasional
CUST03863,2025-09-21,345,DEV03579,ADDR03638,Kolkata,regular
CUST03864,2025-06-18,440,DEV03580,ADDR03639,Chennai,occasional
CUST03865,2026-01-17,227,DEV03581,ADDR03640,Delhi,regular
CUST03866,2025-11-25,280,DEV03582,ADDR03641,Jaipur,regular
CUST03867,2026-08-11,21,DEV03583,ADDR03642,Bangalore,new
CUST03868,2025-11-20,285,DEV03584,ADDR03643,Lucknow,regular
CUST03869,2025-05-02,487,DEV03585,ADDR03644,Kochi,regular
CUST03870,2025-12-22,253,DEV03586,ADDR03645,Pune,occasional
CUST03871,2025-11-15,290,DEV03587,ADDR03646,Chennai,premium
CUST03872,2025-11-22,283,DEV03588,ADDR03647,Delhi,regular
CUST03873,2026-08-05,27,DEV03589,ADDR03648,Mumbai,new
CUST03874,2025-03-05,545,DEV03590,ADDR03649,Mumbai,regular
CUST03875,2025-12-13,262,DEV03591,ADDR03650,Pune,premium
CUST03876,2025-05-11,478,DEV03592,ADDR03651,Delhi,regular
CUST03877,2025-08-15,382,DEV03593,ADDR03652,Hyderabad,occasional
CUST03878,2025-05-21,468,DEV03594,ADDR03653,Hyderabad,occasional
CUST03879,2026-06-04,89,DEV03595,ADDR03654,Surat,occasional
CUST03880,2026-02-15,198,DEV03596,ADDR03655,Ahmedabad,regular
CUST03881,2025-10-10,326,DEV03597,ADDR03656,Bangalore,premium
CUST03882,2025-06-22,436,DEV03598,ADDR03657,Hyderabad,regular
CUST03883,2026-03-31,154,DEV00111,ADDR03658,Bangalore,occasional
CUST03884,2025-06-08,450,DEV03599,ADDR03659,Ahmedabad,premium
CUST03885,2025-11-30,275,DEV03600,ADDR03660,Mumbai,regular
CUST03886,2025-03-31,519,DEV03601,ADDR03661,Pune,premium
CUST03887,2025-06-17,441,DEV03602,ADDR03662,Chennai,regular
CUST03888,2025-03-17,533,DEV03603,ADDR03663,Chennai,regular
CUST03889,2025-08-17,380,DEV03604,ADDR03664,Jaipur,regular
CUST03890,2025-11-13,292,DEV03605,ADDR03665,Bangalore,regular
CUST03891,2026-04-28,126,DEV03606,ADDR03666,Kolkata,regular
CUST03892,2025-09-18,348,DEV03607,ADDR03667,Kolkata,premium
CUST03893,2025-10-19,317,DEV03608,ADDR00104,Mumbai,premium
CUST03894,2025-12-22,253,DEV03609,ADDR03668,Delhi,premium
CUST03895,2026-03-06,179,DEV03610,ADDR03669,Delhi,regular
CUST03896,2026-05-15,109,DEV03611,ADDR03670,Hyderabad,regular
CUST03897,2025-03-05,545,DEV03612,ADDR03671,Chennai,premium
CUST03898,2026-04-01,153,DEV03613,ADDR03672,Delhi,regular
CUST03899,2025-10-06,330,DEV03614,ADDR03673,Kolkata,regular
CUST03900,2026-07-02,61,DEV00116,ADDR03674,Bangalore,new
CUST03901,2026-08-11,21,DEV03615,ADDR03675,Kolkata,occasional
CUST03902,2025-11-24,281,DEV03616,ADDR03676,Ahmedabad,occasional
CUST03903,2025-12-16,259,DEV03617,ADDR03677,Kolkata,regular
CUST03904,2025-11-19,286,DEV03618,ADDR03678,Chandigarh,premium
CUST03905,2026-04-14,140,DEV03619,ADDR03679,Hyderabad,premium
CUST03906,2025-07-02,426,DEV03620,ADDR03680,Indore,occasional
CUST03907,2026-05-03,121,DEV00081,ADDR00013,Lucknow,regular
CUST03908,2025-12-31,244,DEV03621,ADDR03681,Jaipur,occasional
CUST03909,2025-12-19,256,DEV03622,ADDR03682,Pune,regular
CUST03910,2025-10-26,310,DEV03623,ADDR03683,Lucknow,occasional
CUST03911,2026-05-10,114,DEV03624,ADDR03684,Lucknow,regular
CUST03912,2025-10-25,311,DEV03625,ADDR03685,Mumbai,occasional
CUST03913,2026-08-14,18,DEV03626,ADDR03686,Delhi,premium
CUST03914,2025-07-14,414,DEV03627,ADDR03687,Jaipur,occasional
CUST03915,2025-08-25,372,DEV03628,ADDR00133,Pune,premium
CUST03916,2025-06-16,442,DEV03629,ADDR03688,Chennai,occasional
CUST03917,2026-02-23,190,DEV03630,ADDR03689,Ahmedabad,regular
CUST03918,2025-09-10,356,DEV03631,ADDR03690,Chandigarh,premium
CUST03919,2026-01-13,231,DEV03632,ADDR03691,Hyderabad,regular
CUST03920,2025-03-11,539,DEV03633,ADDR03692,Mumbai,regular
CUST03921,2025-11-14,291,DEV03634,ADDR03693,Kolkata,premium
CUST03922,2026-06-13,80,DEV00014,ADDR00073,Surat,new
CUST03923,2025-05-20,469,DEV03635,ADDR03694,Pune,regular
CUST03924,2026-07-26,37,DEV03636,ADDR03695,Kolkata,regular
CUST03925,2026-05-22,102,DEV03637,ADDR03696,Kochi,regular
CUST03926,2025-03-28,522,DEV03638,ADDR03697,Lucknow,occasional
CUST03927,2025-09-03,363,DEV03639,ADDR03698,Mumbai,regular
CUST03928,2026-04-14,140,DEV03640,ADDR00134,Chennai,regular
CUST03929,2025-08-29,368,DEV03641,ADDR03699,Kolkata,premium
CUST03930,2025-12-12,263,DEV03642,ADDR03700,Kochi,occasional
CUST03931,2025-05-12,477,DEV03643,ADDR03701,Pune,regular
CUST03932,2026-01-04,240,DEV03644,ADDR03702,Ahmedabad,regular
CUST03933,2026-04-24,130,DEV03645,ADDR00162,Bangalore,regular
CUST03934,2025-10-11,325,DEV03646,ADDR03703,Kolkata,regular
CUST03935,2025-11-09,296,DEV03647,ADDR03704,Lucknow,regular
CUST03936,2026-04-14,140,DEV03648,ADDR00113,Indore,occasional
CUST03937,2025-10-26,310,DEV00107,ADDR03705,Mumbai,regular
CUST03938,2025-05-15,474,DEV03649,ADDR03706,Delhi,regular
CUST03939,2026-05-01,123,DEV03650,ADDR03707,Mumbai,premium
CUST03940,2025-12-20,255,DEV03651,ADDR03708,Mumbai,regular
CUST03941,2026-04-30,124,DEV03652,ADDR00095,Jaipur,regular
CUST03942,2025-08-26,371,DEV03653,ADDR03709,Bangalore,premium
CUST03943,2025-05-23,466,DEV03654,ADDR00166,Delhi,regular
CUST03944,2025-12-12,263,DEV03655,ADDR03710,Bangalore,new
CUST03945,2025-08-31,366,DEV03656,ADDR03711,Chennai,premium
CUST03946,2026-02-03,210,DEV03657,ADDR03712,Chennai,occasional
CUST03947,2025-06-20,438,DEV03658,ADDR03713,Delhi,regular
CUST03948,2026-04-11,143,DEV03659,ADDR03714,Pune,regular
CUST03949,2026-03-28,157,DEV03660,ADDR03715,Chennai,regular
CUST03950,2025-07-27,401,DEV03661,ADDR03716,Mumbai,premium
CUST03951,2025-04-05,514,DEV00069,ADDR00040,Bangalore,occasional
CUST03952,2025-11-17,288,DEV03662,ADDR03717,Bangalore,premium
CUST03953,2026-05-22,102,DEV03663,ADDR03718,Ahmedabad,regular
CUST03954,2026-05-14,110,DEV03664,ADDR03719,Bangalore,regular
CUST03955,2025-07-20,408,DEV03665,ADDR03720,Bangalore,regular
CUST03956,2026-06-02,91,DEV03666,ADDR00082,Chennai,premium
CUST03957,2025-06-09,449,DEV03667,ADDR03721,Chennai,regular
CUST03958,2025-03-20,530,DEV03668,ADDR03722,Delhi,premium
CUST03959,2026-02-10,203,DEV03669,ADDR03723,Mumbai,premium
CUST03960,2026-08-09,23,DEV00104,ADDR03724,Indore,regular
CUST03961,2026-05-07,117,DEV00022,ADDR03725,Bangalore,occasional
CUST03962,2025-08-19,378,DEV03670,ADDR03726,Surat,regular
CUST03963,2026-05-05,119,DEV03671,ADDR03727,Chandigarh,occasional
CUST03964,2026-07-01,62,DEV00004,ADDR03728,Ahmedabad,new
CUST03965,2025-10-12,324,DEV03672,ADDR03729,Bangalore,premium
CUST03966,2025-11-01,304,DEV03673,ADDR03730,Delhi,premium
CUST03967,2025-11-12,293,DEV03674,ADDR03731,Pune,premium
CUST03968,2026-05-17,107,DEV03675,ADDR03732,Bangalore,new
CUST03969,2025-10-13,323,DEV03676,ADDR03733,Bangalore,premium
CUST03970,2025-11-12,293,DEV03677,ADDR03734,Kochi,premium
CUST03971,2026-05-29,95,DEV03678,ADDR03735,Bangalore,occasional
CUST03972,2026-01-19,225,DEV03679,ADDR03736,Surat,regular
CUST03973,2026-02-02,211,DEV00007,ADDR03737,Mumbai,premium
CUST03974,2025-07-24,404,DEV03680,ADDR03738,Bangalore,regular
CUST03975,2026-06-15,78,DEV03681,ADDR03739,Delhi,new
CUST03976,2026-05-30,94,DEV03682,ADDR03740,Kolkata,regular
CUST03977,2025-03-08,542,DEV03683,ADDR03741,Delhi,premium
CUST03978,2025-06-10,448,DEV03684,ADDR03742,Ahmedabad,regular
CUST03979,2025-09-02,364,DEV00133,ADDR03743,Chennai,premium
CUST03980,2026-01-23,221,DEV03685,ADDR03744,Kolkata,occasional
CUST03981,2026-01-16,228,DEV03686,ADDR03745,Pune,occasional
CUST03982,2026-05-06,118,DEV03687,ADDR03746,Mumbai,regular
CUST03983,2025-07-14,414,DEV03688,ADDR03747,Ahmedabad,regular
CUST03984,2026-03-16,169,DEV03689,ADDR03748,Hyderabad,regular
CUST03985,2025-03-30,520,DEV03690,ADDR03749,Mumbai,occasional
CUST03986,2025-07-11,417,DEV03691,ADDR03750,Mumbai,new
CUST03987,2026-01-02,242,DEV03692,ADDR03751,Lucknow,occasional
CUST03988,2025-04-10,509,DEV00035,ADDR03752,Hyderabad,occasional
CUST03989,2026-05-22,102,DEV03693,ADDR03753,Mumbai,new
CUST03990,2026-05-26,98,DEV03694,ADDR03754,Chandigarh,regular
CUST03991,2025-07-30,398,DEV03695,ADDR03755,Lucknow,premium
CUST03992,2025-03-02,548,DEV03696,ADDR03756,Mumbai,premium
CUST03993,2025-11-18,287,DEV00088,ADDR03757,Bangalore,regular
CUST03994,2025-08-20,377,DEV03697,ADDR03758,Kolkata,regular
CUST03995,2025-12-09,266,DEV03698,ADDR03759,Mumbai,regular
CUST03996,2025-03-19,531,DEV03699,ADDR03760,Pune,regular
CUST03997,2025-03-13,537,DEV03700,ADDR00086,Kolkata,regular
CUST03998,2025-11-22,283,DEV03701,ADDR03761,Chandigarh,premium
CUST03999,2026-08-04,28,DEV00126,ADDR03762,Indore,new
CUST04000,2025-05-27,462,DEV03702,ADDR03763,Chennai,occasional
CUST04001,2025-11-02,303,DEV03703,ADDR03764,Bangalore,premium
CUST04002,2025-09-17,349,DEV03704,ADDR03765,Ahmedabad,regular
CUST04003,2026-02-24,189,DEV03705,ADDR03766,Pune,occasional
CUST04004,2025-08-24,373,DEV03706,ADDR03767,Bangalore,occasional
CUST04005,2025-03-22,528,DEV03707,ADDR03768,Pune,premium
CUST04006,2025-11-26,279,DEV03708,ADDR03769,Mumbai,regular
CUST04007,2026-02-24,189,DEV03709,ADDR03770,Mumbai,regular
CUST04008,2025-04-24,495,DEV03710,ADDR03771,Hyderabad,regular
CUST04009,2025-06-28,430,DEV03711,ADDR00149,Bangalore,occasional
CUST04010,2026-05-01,123,DEV03712,ADDR03772,Chennai,regular
CUST04011,2025-09-26,340,DEV03713,ADDR03773,Chennai,occasional
CUST04012,2025-05-14,475,DEV03714,ADDR03774,Delhi,occasional
CUST04013,2026-05-23,101,DEV03715,ADDR03775,Chennai,premium
CUST04014,2025-10-29,307,DEV03716,ADDR03776,Surat,regular
CUST04015,2025-03-31,519,DEV03717,ADDR03777,Surat,regular
CUST04016,2026-01-02,242,DEV03718,ADDR03778,Delhi,regular
CUST04017,2026-05-04,120,DEV03719,ADDR03779,Mumbai,premium
CUST04018,2026-05-11,113,DEV03720,ADDR03780,Kolkata,regular
CUST04019,2025-04-07,512,DEV03721,ADDR03781,Pune,occasional
CUST04020,2026-07-11,52,DEV03722,ADDR00010,Bangalore,new
CUST04021,2026-01-13,231,DEV03723,ADDR03782,Chennai,regular
CUST04022,2025-05-22,467,DEV03724,ADDR03783,Jaipur,regular
CUST04023,2026-05-30,94,DEV03725,ADDR03784,Mumbai,occasional
CUST04024,2025-12-03,272,DEV00095,ADDR03785,Bangalore,regular
CUST04025,2025-07-30,398,DEV03726,ADDR03786,Chandigarh,regular
CUST04026,2026-02-06,207,DEV03727,ADDR03787,Pune,regular
CUST04027,2026-07-06,57,DEV03728,ADDR03788,Chennai,new
CUST04028,2026-05-13,111,DEV00061,ADDR03789,Pune,regular
CUST04029,2025-05-27,462,DEV00016,ADDR03790,Hyderabad,regular
CUST04030,2025-08-13,384,DEV03729,ADDR03791,Bangalore,regular
CUST04031,2026-05-24,100,DEV00147,ADDR03792,Mumbai,occasional
CUST04032,2025-09-19,347,DEV03730,ADDR03793,Delhi,new
CUST04033,2026-04-20,134,DEV00133,ADDR00056,Hyderabad,premium
CUST04034,2026-02-01,212,DEV03731,ADDR03794,Kochi,occasional
CUST04035,2026-01-04,240,DEV03732,ADDR03795,Chennai,premium
CUST04036,2026-02-19,194,DEV03733,ADDR03796,Pune,regular
CUST04037,2025-04-16,503,DEV03734,ADDR03797,Delhi,premium
CUST04038,2025-10-21,315,DEV03735,ADDR03798,Bangalore,regular
CUST04039,2026-01-09,235,DEV03736,ADDR03799,Mumbai,premium
CUST04040,2025-03-07,543,DEV03737,ADDR03800,Hyderabad,premium
CUST04041,2025-05-05,484,DEV03738,ADDR03801,Hyderabad,premium
CUST04042,2025-08-14,383,DEV03739,ADDR03802,Bangalore,occasional
CUST04043,2025-11-18,287,DEV03740,ADDR03803,Ahmedabad,regular
CUST04044,2025-08-30,367,DEV03741,ADDR03804,Mumbai,occasional
CUST04045,2025-11-30,275,DEV03742,ADDR03805,Hyderabad,premium
CUST04046,2026-01-07,237,DEV03743,ADDR03806,Kolkata,regular
CUST04047,2026-02-10,203,DEV03744,ADDR03807,Delhi,regular
CUST04048,2026-01-10,234,DEV00123,ADDR03808,Hyderabad,regular
CUST04049,2026-01-21,223,DEV03745,ADDR03809,Jaipur,regular
CUST04050,2026-05-03,121,DEV03746,ADDR03810,Pune,regular
CUST04051,2025-03-26,524,DEV03747,ADDR03811,Bangalore,premium
CUST04052,2025-12-11,264,DEV03748,ADDR03812,Mumbai,regular
CUST04053,2025-07-16,412,DEV03749,ADDR03813,Delhi,premium
CUST04054,2025-06-04,454,DEV03750,ADDR03814,Mumbai,regular
CUST04055,2025-04-26,493,DEV03751,ADDR03815,Bangalore,new
CUST04056,2025-12-15,260,DEV03752,ADDR03816,Pune,regular
CUST04057,2026-01-04,240,DEV03753,ADDR03817,Chennai,regular
CUST04058,2025-09-06,360,DEV03754,ADDR03818,Jaipur,regular
CUST04059,2025-11-28,277,DEV03755,ADDR03819,Kolkata,occasional
CUST04060,2026-03-28,157,DEV03756,ADDR03820,Hyderabad,premium
CUST04061,2025-11-30,275,DEV03757,ADDR03821,Kolkata,occasional
CUST04062,2026-03-10,175,DEV03758,ADDR03822,Pune,new
CUST04063,2025-05-18,471,DEV03759,ADDR03823,Pune,regular
CUST04064,2025-04-27,492,DEV03760,ADDR03824,Mumbai,occasional
CUST04065,2026-03-21,164,DEV03761,ADDR03825,Chennai,occasional
CUST04066,2026-05-06,118,DEV03762,ADDR03826,Mumbai,regular
CUST04067,2025-05-29,460,DEV03763,ADDR03827,Delhi,regular
CUST04068,2025-10-23,313,DEV03764,ADDR03828,Lucknow,occasional
CUST04069,2025-07-27,401,DEV03765,ADDR00046,Pune,premium
CUST04070,2025-09-04,362,DEV00048,ADDR03829,Hyderabad,premium
CUST04071,2026-05-06,118,DEV03766,ADDR03830,Bangalore,occasional
CUST04072,2025-03-24,526,DEV03767,ADDR03831,Hyderabad,regular
CUST04073,2025-03-27,523,DEV03768,ADDR03832,Delhi,regular
CUST04074,2026-05-09,115,DEV03769,ADDR03833,Mumbai,occasional
CUST04075,2026-07-04,59,DEV03770,ADDR00021,Hyderabad,new
CUST04076,2026-05-28,96,DEV03771,ADDR03834,Bangalore,occasional
CUST04077,2025-12-01,274,DEV03772,ADDR03835,Ahmedabad,premium
CUST04078,2026-05-09,115,DEV03773,ADDR00038,Ahmedabad,regular
CUST04079,2025-10-12,324,DEV03774,ADDR03836,Jaipur,regular
CUST04080,2025-08-06,391,DEV03775,ADDR03837,Pune,regular
CUST04081,2026-03-01,184,DEV03776,ADDR03838,Ahmedabad,regular
CUST04082,2026-04-27,127,DEV00115,ADDR00079,Mumbai,premium
CUST04083,2025-03-24,526,DEV03777,ADDR03839,Hyderabad,premium
CUST04084,2026-01-01,243,DEV03778,ADDR03840,Hyderabad,new
CUST04085,2025-11-28,277,DEV03779,ADDR03841,Surat,regular
CUST04086,2025-07-19,409,DEV03780,ADDR03842,Bangalore,regular
CUST04087,2026-03-25,160,DEV03781,ADDR03843,Mumbai,occasional
CUST04088,2025-10-30,306,DEV03782,ADDR03844,Indore,occasional
CUST04089,2025-11-13,292,DEV03783,ADDR03845,Delhi,regular
CUST04090,2025-08-23,374,DEV03784,ADDR03846,Chennai,regular
CUST04091,2025-05-15,474,DEV03785,ADDR03847,Ahmedabad,regular
CUST04092,2025-11-29,276,DEV03786,ADDR03848,Kolkata,regular
CUST04093,2026-05-22,102,DEV03787,ADDR03849,Mumbai,premium
CUST04094,2025-10-03,333,DEV03788,ADDR03850,Mumbai,regular
CUST04095,2025-03-18,532,DEV03789,ADDR03851,Delhi,premium
CUST04096,2025-08-31,366,DEV03790,ADDR00023,Jaipur,occasional
CUST04097,2026-04-30,124,DEV03791,ADDR03852,Chennai,regular
CUST04098,2026-05-20,104,DEV03792,ADDR00001,Surat,occasional
CUST04099,2026-01-13,231,DEV03793,ADDR03853,Chennai,regular
CUST04100,2025-08-24,373,DEV03794,ADDR00082,Chennai,regular
CUST04101,2025-03-13,537,DEV03795,ADDR03854,Kolkata,premium
CUST04102,2026-05-05,119,DEV03796,ADDR03855,Pune,premium
CUST04103,2025-06-13,445,DEV03797,ADDR03856,Ahmedabad,premium
CUST04104,2025-04-03,516,DEV03798,ADDR03857,Chennai,regular
CUST04105,2026-05-30,94,DEV03799,ADDR03858,Hyderabad,premium
CUST04106,2025-07-11,417,DEV03800,ADDR03859,Bangalore,occasional
CUST04107,2026-01-13,231,DEV03801,ADDR03860,Pune,occasional
CUST04108,2025-10-07,329,DEV03802,ADDR03861,Bangalore,regular
CUST04109,2025-06-07,451,DEV03803,ADDR03862,Jaipur,premium
CUST04110,2025-07-10,418,DEV03804,ADDR03863,Bangalore,regular
CUST04111,2026-04-20,134,DEV03805,ADDR03864,Bangalore,occasional
CUST04112,2026-05-09,115,DEV03806,ADDR03865,Chennai,occasional
CUST04113,2025-08-21,376,DEV03807,ADDR03866,Chennai,regular
CUST04114,2026-02-08,205,DEV03808,ADDR03867,Delhi,premium
CUST04115,2025-04-01,518,DEV03809,ADDR03868,Mumbai,regular
CUST04116,2025-04-26,493,DEV03810,ADDR03869,Surat,regular
CUST04117,2025-10-03,333,DEV03811,ADDR00059,Chandigarh,premium
CUST04118,2026-06-01,92,DEV03812,ADDR03870,Bangalore,regular
CUST04119,2026-02-23,190,DEV03813,ADDR03871,Ahmedabad,regular
CUST04120,2025-08-04,393,DEV03814,ADDR03872,Delhi,regular
CUST04121,2025-11-25,280,DEV03815,ADDR03873,Pune,premium
CUST04122,2025-03-05,545,DEV03816,ADDR03874,Chennai,occasional
CUST04123,2025-08-19,378,DEV03817,ADDR03875,Indore,occasional
CUST04124,2025-11-12,293,DEV03818,ADDR03876,Chennai,regular
CUST04125,2026-02-28,185,DEV03819,ADDR03877,Bangalore,regular
CUST04126,2025-10-27,309,DEV03820,ADDR03878,Pune,occasional
CUST04127,2026-05-16,108,DEV03821,ADDR03879,Mumbai,regular
CUST04128,2026-05-05,119,DEV03822,ADDR00166,Delhi,regular
CUST04129,2026-02-03,210,DEV03823,ADDR03880,Hyderabad,occasional
CUST04130,2026-02-17,196,DEV03824,ADDR03881,Chennai,regular
CUST04131,2025-06-12,446,DEV03825,ADDR03882,Chennai,regular
CUST04132,2025-10-04,332,DEV03826,ADDR03883,Pune,regular
CUST04133,2025-04-20,499,DEV03827,ADDR03884,Indore,occasional
CUST04134,2025-09-28,338,DEV03828,ADDR03885,Mumbai,premium
CUST04135,2025-12-20,255,DEV03829,ADDR03886,Surat,regular
CUST04136,2026-02-04,209,DEV03830,ADDR03887,Surat,occasional
CUST04137,2025-06-24,434,DEV03831,ADDR03888,Mumbai,regular
CUST04138,2026-04-24,130,DEV03832,ADDR00096,Hyderabad,regular
CUST04139,2026-05-13,111,DEV03833,ADDR03889,Bangalore,regular
CUST04140,2026-01-20,224,DEV03834,ADDR03890,Kochi,new
CUST04141,2025-08-10,387,DEV03835,ADDR03891,Indore,regular
CUST04142,2025-11-28,277,DEV03836,ADDR03892,Kolkata,regular
CUST04143,2025-06-30,428,DEV03837,ADDR03893,Bangalore,regular
CUST04144,2025-08-25,372,DEV03838,ADDR03894,Hyderabad,regular
CUST04145,2025-06-13,445,DEV03839,ADDR03895,Bangalore,regular
CUST04146,2026-02-02,211,DEV03840,ADDR03896,Mumbai,regular
CUST04147,2025-08-16,381,DEV03841,ADDR03897,Mumbai,regular
CUST04148,2025-07-15,413,DEV03842,ADDR03898,Delhi,regular
CUST04149,2026-08-04,28,DEV00127,ADDR00133,Pune,new
CUST04150,2025-10-31,305,DEV03843,ADDR03899,Bangalore,occasional
CUST04151,2026-05-17,107,DEV03844,ADDR03900,Ahmedabad,occasional
CUST04152,2025-09-06,360,DEV03845,ADDR03901,Lucknow,regular
CUST04153,2025-03-23,527,DEV03846,ADDR03902,Hyderabad,regular
CUST04154,2026-01-13,231,DEV03847,ADDR03903,Kolkata,regular
CUST04155,2026-02-09,204,DEV00030,ADDR03904,Kochi,regular
CUST04156,2025-04-20,499,DEV03848,ADDR03905,Chennai,occasional
CUST04157,2026-04-30,124,DEV03849,ADDR03906,Pune,premium
CUST04158,2025-03-25,525,DEV03850,ADDR03907,Pune,new
CUST04159,2026-04-05,149,DEV03851,ADDR03908,Delhi,regular
CUST04160,2026-04-28,126,DEV03852,ADDR03909,Pune,regular
CUST04161,2025-12-29,246,DEV03853,ADDR03910,Chennai,regular
CUST04162,2025-12-30,245,DEV03854,ADDR03911,Lucknow,regular
CUST04163,2025-04-14,505,DEV03855,ADDR03912,Mumbai,regular
CUST04164,2026-03-03,182,DEV03856,ADDR03913,Jaipur,regular
CUST04165,2025-06-16,442,DEV03857,ADDR03914,Kolkata,occasional
CUST04166,2026-05-16,108,DEV03858,ADDR03915,Jaipur,new
CUST04167,2026-04-03,151,DEV03859,ADDR03916,Pune,regular
CUST04168,2026-03-03,182,DEV03860,ADDR03917,Chandigarh,regular
CUST04169,2026-04-27,127,DEV03861,ADDR03918,Jaipur,regular
CUST04170,2026-03-05,180,DEV00055,ADDR03919,Kolkata,regular
